n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
76,0.9479253333333334,0.021664970318209267,0.022252000000000004,0.0007151466050165288
77,0.9490950000000001,0.02144172177477049,0.021856333333333335,0.0007294382922648248
78,0.9521373333333334,0.022553565281101102,0.021434666666666668,0.0007181496284820374
79,0.9544119999999999,0.022674475826355935,0.021066,0.0006463162280700267
80,0.9552403333333334,0.024398483618636817,0.020723333333333333,0.0006212923806246319
81,0.9570806666666667,0.023456846197977194,0.020416,0.0006256154303297406
82,0.9592883333333333,0.023828954996437012,0.02013266666666667,0.0005854464583166897
83,0.9620380000000001,0.024200889363823,0.019828000000000002,0.0005518230392677222
84,0.9639993333333333,0.025025461505345997,0.019538999999999997,0.000538577756688855
85,0.9661223333333333,0.025655880382910706,0.01923333333333333,0.0005882909333163502
86,0.9677336666666666,0.025542196529577395,0.018971333333333333,0.000583293141472527
87,0.9691960000000001,0.02488123229799251,0.018688,0.0005368916712584275
88,0.9718173333333334,0.026212249151027742,0.01839766666666667,0.0005527882857739382
89,0.9727036666666667,0.026847760295579375,0.018126,0.0005444195685927055
90,0.9757246666666667,0.027489604802947296,0.017903,0.0005359968905382443
91,0.9794906666666666,0.02900713788401437,0.01761333333333333,0.0005345087048454457
92,0.9799476666666666,0.029031301616626783,0.017377666666666666,0.0005195487358168532
93,0.9808573333333334,0.02907539172947154,0.017158999999999997,0.0005116841473669736
94,0.9821956666666667,0.029083652697386986,0.01694733333333333,0.0004911526126255354
95,0.98399,0.02908212194229757,0.016748000000000002,0.00048591631652648474
96,0.9860049999999999,0.029269410528172037,0.016536666666666668,0.0004925608817417615
97,0.988757,0.0287828266969501,0.01636333333333333,0.0005157352895516149
98,0.9898983333333332,0.029345760060962036,0.016165,0.0004862927787523335
99,0.992007,0.029822299441860586,0.016009333333333334,0.0004642106801394773
100,0.9935426666666668,0.030888701907907292,0.015818333333333334,0.00045271796469275986
101,0.9948736666666668,0.029809287080073306,0.015634666666666668,0.000442946447728792
102,0.996471,0.02944545310683242,0.015460666666666666,0.0004455889984678202
103,0.9977263333333332,0.030811398781763952,0.015307999999999997,0.000424970587217515
104,0.9988916666666667,0.03159902067399492,0.015144333333333334,0.0004145007706734563
105,1.0008916666666667,0.03119350417777539,0.014982666666666667,0.0003876048961965725
106,1.0030703333333333,0.030475453448454034,0.014829,0.00038004298002550506
107,1.0047536666666665,0.03115653087592105,0.014674666666666667,0.00037419454239146155
108,1.0046683333333333,0.03116411250496675,0.014518333333333333,0.0003761332506203384
109,1.0051656666666666,0.030845870607839193,0.014379000000000001,0.0003628617734987618
110,1.006628,0.030966415711218515,0.014239333333333333,0.000365537351792612
111,1.00764,0.03163183109885781,0.014101333333333334,0.0003507566424491803
112,1.0094963333333333,0.031690746350034445,0.013973333333333332,0.000336363229592984
113,1.0110733333333333,0.03189388473603608,0.013837333333333333,0.0003106577251932139
114,1.011948,0.03262488082225995,0.013721666666666667,0.0003255050776186995
115,1.0137753333333333,0.03247570641092945,0.013607333333333332,0.0003180213130523731
116,1.0151066666666668,0.032439956045318914,0.013477333333333332,0.00030736008560355133
117,1.0165836666666666,0.033227085200012496,0.013361333333333334,0.00030770693127642613
118,1.0173406666666667,0.03316537718096321,0.013248999999999999,0.00030617968580557396
119,1.018351,0.032867920297254376,0.013137666666666667,0.0002927266453346686
120,1.0197596666666666,0.03202308836171526,0.013015666666666667,0.0002930407631864364
121,1.0214236666666665,0.03303883638319539,0.012904333333333332,0.00027908222603542686
122,1.0229316666666668,0.033187251541652134,0.012787666666666664,0.0002761404634521276
123,1.0230676666666667,0.03295134890848765,0.012693666666666667,0.00027604387734963843
124,1.0242136666666666,0.03361008247865845,0.012587000000000001,0.00028074543629416377
